age,gender,education,marital_status,credit_limit,credit_score,payment_ratio,days_overdue,num_prev_defaults,employment_months,debt_to_income,utilizacion_credito,loan_purpose,pay_hist_mes1,pay_hist_mes2,pay_hist_mes3,bill_amt_mes1,bill_amt_mes2,pay_amt_mes1,pay_amt_mes2,DEFAULT
31,2,1,1,80000,542,0.2313,154,1,1,0.3376,0.1982,educacion,5,-1,3,15855.0,39790.0,4704.0,8808.0,1
78,1,1,1,100000,679,0.333,98,1,67,0.4203,0.4908,consumo,-1,-1,-1,49083.0,79642.0,4012.0,6619.0,1
75,2,3,2,80000,589,0.2036,133,0,58,0.1001,1.0,consumo,0,4,0,139341.0,674.0,34294.0,839.0,0
48,2,2,2,80000,834,0.1779,7,0,41,0.0071,0.7335,negocio,-1,0,-1,58681.0,18775.0,9729.0,22934.0,0
45,1,1,3,50000,544,0.4421,241,0,69,0.4936,0.4679,negocio,0,0,4,23395.0,70991.0,51039.0,2957.0,1
59,2,3,1,300000,695,0.1656,275,0,95,0.1402,0.3302,consumo,2,9,0,99072.0,8497.0,2116.0,2143.0,0
53,2,2,2,100000,615,0.2963,10,0,42,0.1559,0.5273,vivienda,-1,-1,-1,52729.0,22892.0,10693.0,5093.0,0
21,2,2,1,30000,490,0.1655,69,2,24,0.3416,1.0,consumo,-1,2,0,37588.0,85331.0,4436.0,6155.0,1
77,2,3,1,10000,690,0.4179,157,2,123,0.0098,0.8468,consumo,5,3,-1,8469.0,7898.0,6984.0,19509.0,0
47,2,2,1,100000,723,0.3634,61,3,24,0.4325,0.1176,negocio,-1,2,-1,11757.0,27981.0,800.0,9776.0,1
77,2,1,1,150000,682,0.1701,92,0,11,0.0759,0.0817,consumo,-1,3,0,12257.0,346578.0,1818.0,21399.0,0
72,2,2,2,20000,565,0.2708,133,1,69,0.2975,1.0,negocio,4,-1,0,114563.0,23606.0,6653.0,15202.0,1
33,1,3,1,80000,524,0.0864,192,0,5,0.2846,0.3504,negocio,-1,6,1,28029.0,19449.0,10649.0,4449.0,1
61,2,1,2,500000,655,0.18,95,0,89,0.2088,0.0493,educacion,3,3,-1,24646.0,21019.0,9378.0,1580.0,0
23,1,1,2,80000,588,0.4755,190,2,79,0.5476,0.8793,negocio,6,1,-1,70346.0,2261.0,13005.0,5229.0,1
59,2,1,1,200000,381,0.263,153,6,105,0.4074,0.1611,consumo,0,4,-1,32227.0,181798.0,4691.0,22501.0,1
26,2,1,1,20000,789,0.456,251,0,86,0.2316,1.0,vehiculo,-1,2,8,31642.0,2328.0,14650.0,12474.0,0
28,1,1,1,80000,729,0.1931,163,0,11,0.0513,0.6869,negocio,-1,2,3,54953.0,18040.0,23037.0,5247.0,0
47,2,3,2,50000,736,0.3194,35,1,25,0.2354,1.0,negocio,-1,-1,1,72149.0,1664.0,18146.0,2053.0,0
29,1,2,2,10000,675,0.5933,131,0,26,0.0884,1.0,consumo,4,0,-1,104970.0,603.0,35094.0,17318.0,0
57,2,1,1,80000,653,0.5411,73,1,42,0.2347,1.0,educacion,2,-1,0,130797.0,32904.0,33548.0,3466.0,0
53,2,2,1,50000,635,0.208,104,0,30,0.216,0.3615,consumo,-1,-1,0,18076.0,48159.0,16757.0,6805.0,0
71,2,2,1,100000,777,0.3205,188,0,20,0.2506,0.0766,vivienda,1,0,0,7665.0,16206.0,7791.0,24945.0,0
62,2,1,2,80000,477,0.1084,243,3,2,0.4204,0.4817,educacion,0,1,8,38537.0,22038.0,10221.0,5042.0,1
64,2,1,1,80000,575,0.3266,35,2,81,0.5948,0.0487,negocio,-1,-1,1,3898.0,54604.0,13711.0,10399.0,1
44,2,1,2,20000,623,0.3108,8,0,5,0.2296,1.0,consumo,-1,0,0,93395.0,71183.0,34729.0,24232.0,0
35,2,2,1,50000,745,0.2806,70,3,28,0.2897,1.0,vehiculo,-1,2,-1,76698.0,51785.0,3976.0,15604.0,1
74,1,1,2,500000,518,0.2678,183,1,31,0.6258,0.0583,negocio,0,1,-1,29159.0,37707.0,23583.0,8025.0,1
52,2,1,1,30000,577,0.3277,90,5,92,0.6761,0.8387,educacion,-1,-1,-1,25162.0,70682.0,14612.0,7075.0,1
52,2,1,1,50000,720,0.1978,276,1,24,0.3421,0.5675,negocio,8,9,2,28377.0,83074.0,17683.0,4010.0,0
44,2,3,1,200000,629,0.3887,102,0,1,0.0897,0.049,consumo,-1,3,-1,9800.0,9161.0,16672.0,324.0,0
61,1,2,2,80000,616,0.1924,72,1,84,0.0753,0.702,vehiculo,1,2,-1,56163.0,51839.0,9006.0,6430.0,0
72,1,2,1,10000,455,0.145,254,1,22,0.4907,1.0,consumo,-1,8,-1,10297.0,38973.0,3190.0,4822.0,1
69,2,3,1,80000,705,0.2883,91,0,23,0.1151,1.0,consumo,0,3,1,173375.0,24163.0,24446.0,729.0,0
69,1,1,1,200000,722,0.3185,164,0,78,0.1837,0.0485,vehiculo,-1,2,-1,9701.0,46866.0,21498.0,724.0,0
78,2,2,1,100000,520,0.3603,121,3,51,0.6715,0.2062,consumo,-1,3,0,20620.0,23764.0,5034.0,9206.0,1
72,2,1,3,150000,581,0.2895,154,4,2,0.5097,1.0,vehiculo,5,-1,-1,198100.0,15184.0,11879.0,3069.0,1
32,2,1,1,10000,717,0.3502,73,0,26,0.5519,0.9817,vehiculo,2,0,2,9818.0,39357.0,5178.0,564.0,1
59,1,3,3,20000,482,0.3072,91,0,25,0.1559,1.0,vivienda,-1,-1,0,20906.0,75224.0,2915.0,27108.0,0
22,2,2,2,100000,569,0.1745,60,0,4,0.0435,0.5793,vehiculo,-1,0,0,57927.0,175371.0,4751.0,965.0,0
23,2,1,2,20000,618,0.2107,91,0,6,0.3119,0.9821,consumo,0,3,1,19642.0,17050.0,16971.0,4785.0,1
69,2,1,1,150000,468,0.5522,62,1,98,0.4252,0.4407,negocio,2,-1,0,66108.0,63036.0,27153.0,12939.0,1
57,2,2,1,30000,528,0.4606,275,0,36,0.149,0.3797,consumo,3,-1,0,11390.0,21590.0,21236.0,93774.0,0
69,1,2,1,50000,672,0.2055,60,0,57,0.1249,1.0,negocio,2,-1,-1,63780.0,37915.0,8087.0,6982.0,0
76,2,1,2,10000,712,0.2547,180,0,59,0.0377,1.0,consumo,6,-1,-1,39156.0,26701.0,9130.0,28213.0,0
37,2,2,3,50000,632,0.3488,150,0,12,0.131,1.0,educacion,2,-1,2,62892.0,133514.0,649.0,32940.0,0
69,1,3,1,30000,727,0.1612,189,0,3,0.2254,1.0,consumo,-1,-1,0,36423.0,4921.0,2165.0,3934.0,0
22,1,1,2,10000,611,0.4671,73,1,80,0.4381,1.0,negocio,0,-1,-1,60844.0,50221.0,1817.0,19763.0,1
22,1,3,2,20000,647,0.1082,94,0,41,0.0823,1.0,negocio,1,0,3,151294.0,60962.0,24942.0,16373.0,0
48,1,1,2,50000,522,0.2281,95,1,1,0.1071,1.0,consumo,-1,0,3,77368.0,3471.0,2601.0,17996.0,0
74,1,2,1,50000,611,0.3776,2,0,50,0.168,0.1873,consumo,-1,-1,0,9363.0,40814.0,11169.0,6849.0,0
43,2,2,1,200000,652,0.2143,240,3,40,0.2246,0.2414,negocio,8,-1,0,48287.0,84013.0,32846.0,6887.0,1
57,2,2,1,50000,719,0.1422,211,1,4,0.0033,0.855,consumo,1,0,-1,42752.0,2372.0,4060.0,2082.0,0
52,2,1,1,50000,549,0.1366,65,0,168,0.1822,1.0,educacion,-1,2,2,102966.0,106973.0,14071.0,10464.0,0
53,2,3,1,50000,647,0.5093,39,0,93,0.4344,0.7467,negocio,-1,0,-1,37337.0,47998.0,20012.0,1716.0,0
21,2,1,1,100000,548,0.289,275,2,40,0.2753,0.5695,vehiculo,6,0,1,56953.0,167677.0,8413.0,10425.0,1
39,2,2,1,300000,645,0.2374,60,2,1,0.4757,0.1593,vehiculo,0,0,-1,47786.0,72194.0,1207.0,1021.0,1
22,2,2,2,100000,763,0.4218,185,0,4,0.283,0.3933,vivienda,0,4,2,39335.0,24398.0,7310.0,12748.0,0
73,2,2,3,200000,544,0.2778,222,1,11,0.1908,0.146,negocio,2,2,-1,29194.0,60976.0,3573.0,11273.0,0
64,2,2,3,20000,443,0.3369,156,3,10,0.429,0.9637,vivienda,1,1,5,19275.0,65526.0,236.0,18830.0,1
46,2,2,1,200000,620,0.2712,219,1,24,0.1768,0.0212,consumo,0,7,0,4246.0,189667.0,7701.0,11738.0,0
52,1,1,1,150000,683,0.3555,3,0,97,0.1861,0.8071,vehiculo,-1,-1,0,121071.0,10759.0,14776.0,3594.0,0
26,2,2,3,30000,522,0.4752,66,2,101,0.6421,0.9296,consumo,0,0,2,27889.0,4263.0,58347.0,2780.0,1
52,2,1,1,200000,819,0.527,13,0,18,0.2802,0.1423,vehiculo,0,-1,-1,28466.0,17290.0,54143.0,22555.0,0
75,2,1,3,100000,705,0.2025,274,0,14,0.1352,0.2348,vivienda,-1,9,2,23481.0,76625.0,24847.0,8397.0,0
24,1,2,2,80000,713,0.3288,30,4,1,0.4119,0.0639,negocio,0,-1,-1,5115.0,11969.0,7898.0,11102.0,1
75,2,2,2,150000,715,0.7168,164,0,117,0.1092,0.196,consumo,0,-1,-1,29396.0,15378.0,4529.0,10489.0,0
31,1,1,1,10000,544,0.2454,223,2,114,0.4824,0.9842,negocio,1,-1,2,9843.0,17944.0,1086.0,8284.0,1
76,1,2,2,50000,584,0.1059,14,1,44,0.4822,1.0,vivienda,0,0,0,54347.0,66463.0,9123.0,8536.0,1
37,1,2,2,150000,623,0.2052,120,1,90,0.6487,0.015,vehiculo,0,-1,4,2248.0,106470.0,3988.0,12488.0,1
58,2,1,1,200000,793,0.5547,38,1,4,0.0256,0.0515,vehiculo,0,-1,-1,10292.0,68992.0,53179.0,11199.0,0
44,2,2,2,150000,688,1.2133,253,1,64,0.2474,0.0414,educacion,-1,-1,0,6210.0,13478.0,10396.0,3488.0,0
25,1,3,1,150000,434,0.2435,193,0,3,0.5785,0.4911,consumo,3,1,0,73672.0,50143.0,12136.0,30506.0,1
72,2,2,1,80000,721,0.8044,61,0,4,0.1612,0.1642,vehiculo,0,0,2,13137.0,3137.0,10739.0,27034.0,0
54,1,2,2,20000,702,0.4939,71,0,1,0.0449,1.0,vivienda,1,-1,1,21139.0,62019.0,7933.0,2319.0,0
26,1,1,1,20000,613,0.1382,72,1,67,0.0194,1.0,vehiculo,0,-1,-1,71717.0,42816.0,1981.0,6316.0,0
42,2,2,1,300000,557,0.5311,121,2,51,0.5081,0.0144,consumo,-1,4,0,4329.0,48489.0,26776.0,2452.0,1
31,1,2,1,30000,515,0.2495,211,1,16,0.4559,1.0,vivienda,-1,0,3,47714.0,12847.0,12971.0,45314.0,1
68,2,2,1,30000,559,0.4367,96,2,8,0.1959,1.0,consumo,0,-1,3,196632.0,9406.0,49871.0,58546.0,1
36,1,3,1,150000,767,0.3598,153,0,60,0.2723,0.0185,consumo,3,-1,3,2780.0,10791.0,9942.0,13306.0,0
53,1,1,1,150000,632,0.1431,278,0,81,0.208,0.2124,consumo,-1,-1,0,31862.0,80547.0,2359.0,235.0,0
29,2,2,2,50000,748,1.29,72,0,13,0.4175,0.0165,consumo,0,0,2,823.0,15895.0,2692.0,32876.0,0
26,2,1,2,10000,850,0.7424,121,0,20,0.1076,0.1096,consumo,-1,0,-1,1096.0,80037.0,29710.0,16963.0,0
36,1,2,1,80000,477,0.2314,150,0,8,0.3734,0.503,consumo,3,0,5,40243.0,26645.0,51778.0,3010.0,1
49,2,3,1,200000,655,0.1929,98,0,95,0.0947,0.97,negocio,-1,-1,0,194001.0,34231.0,3846.0,9958.0,0
23,2,2,1,200000,676,0.3232,120,0,95,0.0628,0.2417,vehiculo,0,1,1,48338.0,16544.0,15088.0,18555.0,0
40,2,2,1,100000,802,0.1925,44,0,5,0.2858,0.2658,consumo,-1,-1,0,26576.0,21403.0,15116.0,6073.0,0
56,1,2,2,100000,475,0.4361,0,1,87,0.086,0.5825,consumo,-1,0,-1,58255.0,44551.0,11999.0,5184.0,0
39,2,1,2,10000,646,0.9143,270,1,69,0.313,1.0,vehiculo,0,0,3,72418.0,35616.0,48059.0,50756.0,0
46,2,1,2,30000,721,0.2529,40,1,10,0.0458,1.0,vehiculo,-1,-1,-1,57765.0,56864.0,3302.0,2271.0,0
23,1,2,1,150000,558,0.5244,187,0,33,0.1698,0.4091,vehiculo,-1,1,5,61367.0,44046.0,22023.0,8755.0,0
39,2,2,1,80000,604,0.5156,44,0,13,0.2186,0.5381,vivienda,1,0,-1,43048.0,65607.0,35891.0,3604.0,0
40,2,2,1,100000,680,0.6994,95,1,84,0.2638,0.2134,vivienda,3,0,-1,21339.0,29874.0,23430.0,30208.0,0
52,2,1,1,200000,566,0.264,73,1,44,0.3473,0.1596,educacion,0,1,-1,31919.0,138950.0,18742.0,46070.0,1
27,2,2,1,100000,697,0.3883,186,0,16,0.2193,0.4673,negocio,6,3,0,46733.0,2609.0,6782.0,29140.0,0
72,2,3,2,50000,387,0.1386,132,0,11,0.4105,0.8104,consumo,-1,-1,0,40522.0,28671.0,2507.0,2151.0,1
61,2,1,2,500000,546,0.3042,101,0,6,0.1811,0.0135,vehiculo,0,0,-1,6729.0,24036.0,1605.0,7052.0,0
53,2,2,1,30000,586,0.6204,130,0,5,0.2081,0.1103,educacion,-1,-1,-1,3309.0,41368.0,12921.0,23942.0,0
60,2,2,1,50000,499,0.3788,13,0,62,0.2961,1.0,consumo,0,-1,-1,62316.0,77757.0,39386.0,10128.0,0
59,2,3,3,100000,588,0.1786,39,1,51,0.5558,0.7278,vehiculo,1,0,1,72780.0,8890.0,19806.0,12129.0,1
38,1,2,2,30000,642,0.8152,70,0,13,0.1163,1.0,educacion,-1,0,-1,81838.0,2543.0,13967.0,7801.0,0
60,1,2,2,50000,574,0.4272,96,0,120,0.1049,0.8817,vehiculo,2,-1,1,44088.0,63490.0,46262.0,3260.0,0
21,2,2,3,100000,653,0.8211,8,0,35,0.0522,0.5603,consumo,-1,-1,0,56032.0,19196.0,44211.0,39757.0,0
31,1,1,2,50000,733,0.2545,41,1,56,0.1939,0.7768,consumo,0,1,0,38842.0,4665.0,1635.0,2764.0,0
48,2,2,3,10000,594,0.2702,248,2,16,0.6603,1.0,vehiculo,3,3,0,68400.0,13551.0,516.0,879.0,1
77,2,2,2,80000,705,0.2981,243,0,77,0.0944,1.0,consumo,-1,8,0,118811.0,21320.0,11296.0,2970.0,0
45,2,2,1,150000,628,0.2926,130,4,23,0.6831,0.7094,consumo,1,-1,0,106417.0,22637.0,4896.0,28733.0,1
70,2,1,1,150000,481,0.0954,131,1,23,0.3619,0.0896,negocio,0,4,-1,13441.0,27886.0,7966.0,4324.0,1
43,2,1,1,100000,520,1.3067,282,2,28,0.5315,0.3594,negocio,-1,1,0,35945.0,15286.0,24892.0,1580.0,1
51,1,1,1,150000,762,1.2146,42,0,102,0.1844,0.1117,vivienda,0,-1,-1,16760.0,31624.0,32942.0,15518.0,0
50,2,2,1,20000,612,0.325,126,3,8,0.5552,1.0,educacion,2,-1,3,36390.0,384.0,13067.0,37043.0,1
62,1,3,2,150000,556,0.1795,41,1,43,0.4648,0.0707,consumo,1,0,-1,10605.0,10905.0,11105.0,783.0,1
55,2,1,1,10000,729,0.3867,64,0,50,0.0844,1.0,educacion,2,-1,-1,42602.0,39101.0,29188.0,6266.0,0
27,1,1,2,150000,653,0.1857,123,1,45,0.0662,0.5756,vivienda,-1,4,1,86340.0,300231.0,7842.0,2410.0,0
36,1,4,3,10000,365,0.2906,153,1,14,0.5126,0.8036,consumo,2,5,4,8037.0,31230.0,1722.0,11503.0,1
46,2,2,1,150000,771,0.2598,130,0,46,0.2345,0.2854,consumo,0,-1,4,42809.0,40793.0,4581.0,15173.0,0
68,1,3,1,200000,721,0.191,121,1,1,0.2684,0.1308,educacion,0,0,0,26151.0,86448.0,7552.0,24393.0,0
77,2,1,2,200000,735,0.3184,104,2,91,0.1668,0.5107,vehiculo,3,2,2,102140.0,9934.0,11360.0,25953.0,0
72,2,2,1,50000,667,0.4943,194,0,47,0.0763,0.9301,vivienda,1,-1,0,46505.0,9531.0,10884.0,18422.0,0
69,1,2,1,500000,739,0.3267,44,0,66,0.1401,0.0075,negocio,1,-1,0,3737.0,52223.0,8843.0,13699.0,0
22,1,1,1,80000,435,0.3729,132,2,5,0.5951,0.1497,consumo,0,1,4,11979.0,9084.0,837.0,11354.0,1
21,2,1,1,50000,608,0.3549,182,1,8,0.3779,0.3007,educacion,0,0,0,15037.0,55996.0,9473.0,4493.0,0
68,2,1,2,100000,314,0.4533,68,1,78,0.4786,0.034,consumo,2,-1,2,3402.0,317.0,5671.0,20673.0,1
32,2,1,2,50000,688,0.1677,126,1,48,0.3501,0.6696,vehiculo,-1,3,0,33483.0,142845.0,36632.0,17376.0,1
25,1,3,1,20000,643,0.2036,14,1,53,0.1506,1.0,consumo,0,0,0,44103.0,87762.0,2979.0,30068.0,0
57,2,2,2,20000,644,0.259,34,0,67,0.1389,1.0,negocio,-1,0,-1,81059.0,86680.0,8785.0,10566.0,0
52,2,2,1,20000,672,0.3703,253,0,23,0.4171,1.0,vehiculo,-1,8,0,110978.0,33710.0,1535.0,52231.0,1
75,2,2,1,30000,475,0.513,164,1,43,0.4084,0.1106,consumo,2,5,3,3319.0,16597.0,24315.0,15098.0,1
29,1,2,2,200000,540,0.219,193,4,1,0.6399,0.1626,consumo,0,-1,-1,32522.0,45740.0,42646.0,7349.0,1
61,2,2,2,50000,786,0.2829,39,0,35,0.0935,0.1295,negocio,-1,1,-1,6476.0,54890.0,17278.0,48569.0,0
55,1,1,1,10000,693,0.5735,212,0,131,0.2358,1.0,vivienda,7,2,-1,20122.0,727.0,12136.0,3482.0,0
39,1,2,2,50000,582,0.3366,101,0,63,0.0736,0.0983,educacion,-1,3,-1,4914.0,24908.0,40595.0,5737.0,0
68,2,3,2,500000,761,0.57,160,0,9,0.2059,0.083,negocio,0,4,5,41483.0,33407.0,35576.0,18887.0,0
36,2,1,3,150000,517,0.2029,69,3,44,0.4298,0.0148,consumo,0,2,2,2215.0,127096.0,4273.0,8202.0,1
23,2,2,2,80000,677,0.9153,155,0,5,0.0748,0.7101,consumo,0,0,2,56810.0,39341.0,2658.0,38544.0,0
40,2,2,1,20000,697,0.0483,131,0,54,0.2432,0.5435,vivienda,0,0,3,10871.0,80101.0,12065.0,2137.0,0
44,2,2,2,80000,605,0.5341,124,1,82,0.0804,1.0,negocio,-1,2,4,108901.0,86638.0,16305.0,38526.0,0
74,2,2,1,100000,739,0.5235,7,0,45,0.0837,1.0,consumo,0,0,-1,143773.0,36836.0,8214.0,46480.0,0
76,2,3,1,300000,723,0.3182,91,0,1,0.1678,0.0563,vehiculo,3,-1,0,16905.0,268.0,17489.0,4610.0,0
53,2,1,2,80000,762,0.1741,5,0,61,0.2454,0.4291,vivienda,-1,-1,-1,34330.0,22934.0,10026.0,18949.0,0
44,1,2,3,80000,621,0.0789,32,0,2,0.2634,0.8976,negocio,-1,-1,0,71805.0,32302.0,7842.0,810.0,0
72,1,3,1,80000,663,0.3367,130,0,45,0.1839,0.6491,educacion,0,-1,0,51925.0,3451.0,165.0,6865.0,0
31,2,1,1,300000,679,0.6793,193,0,3,0.1167,0.0009,consumo,1,0,6,282.0,25129.0,4782.0,1542.0,0
69,2,2,2,50000,697,0.2781,272,0,12,0.0492,1.0,consumo,9,-1,3,86628.0,34794.0,13984.0,6484.0,0
28,1,1,3,200000,523,0.1874,98,3,6,0.2072,0.2726,vivienda,1,0,3,54513.0,102281.0,26972.0,14810.0,1
56,2,1,2,50000,502,0.1837,127,2,41,0.1804,1.0,consumo,0,4,-1,144037.0,66898.0,9390.0,2884.0,1
58,2,2,2,150000,625,0.3464,156,0,62,0.0738,0.4769,consumo,-1,0,5,71542.0,4464.0,465.0,8769.0,0
60,2,2,3,80000,658,0.5805,156,2,35,0.7432,0.7745,consumo,-1,0,5,61959.0,23573.0,38491.0,5367.0,1
40,1,3,1,80000,567,0.1281,93,3,105,0.6639,0.3366,negocio,-1,-1,3,26925.0,109074.0,4575.0,6407.0,1
55,1,2,2,50000,749,0.2211,128,0,60,0.1129,1.0,negocio,0,4,2,82204.0,42567.0,4254.0,9167.0,0
68,2,3,2,50000,508,0.7926,121,4,49,0.5146,0.2881,consumo,0,2,-1,14403.0,21013.0,33602.0,606.0,1
45,2,1,2,80000,708,0.3493,100,0,135,0.051,0.1701,vehiculo,-1,0,0,13610.0,3914.0,5961.0,46323.0,0
55,1,1,1,100000,722,0.3931,33,0,37,0.2129,0.3106,consumo,-1,0,1,31062.0,73762.0,13454.0,5413.0,0
45,1,3,2,50000,666,0.2627,151,0,9,0.0781,0.5264,educacion,0,5,-1,26323.0,32647.0,18057.0,15075.0,0
49,2,3,2,200000,581,0.3758,211,2,82,0.4381,0.2094,vehiculo,7,0,-1,41871.0,10293.0,21757.0,3846.0,1
38,1,1,2,150000,403,0.1687,159,1,13,0.4407,0.9191,vehiculo,-1,-1,-1,137872.0,45446.0,3458.0,6295.0,1
66,2,2,1,80000,650,0.2733,120,0,45,0.1521,0.056,vehiculo,-1,0,-1,4481.0,15909.0,18033.0,6689.0,0
38,2,2,1,150000,570,0.2159,32,0,4,0.1672,0.0295,negocio,-1,-1,-1,4430.0,1704.0,14160.0,405.0,0
22,1,2,2,10000,486,1.1745,193,3,67,0.4913,1.0,educacion,0,-1,5,22463.0,6909.0,4082.0,2668.0,1
74,1,3,1,100000,659,0.2161,241,0,71,0.0958,1.0,consumo,0,4,3,138015.0,7140.0,9978.0,11015.0,0
55,2,2,1,80000,695,0.3876,38,0,30,0.0217,0.4708,educacion,0,1,0,37667.0,53121.0,4358.0,38363.0,0
36,1,1,2,80000,850,0.3322,125,0,145,0.0921,0.446,vehiculo,4,1,-1,35683.0,11569.0,9606.0,41977.0,0
61,2,1,1,100000,582,0.5189,31,0,60,0.3535,0.3159,educacion,-1,1,-1,31593.0,38172.0,27499.0,9819.0,0
56,2,1,2,150000,763,0.2164,160,0,45,0.1807,0.1291,consumo,5,0,-1,19364.0,39698.0,16745.0,2797.0,0
53,2,2,2,10000,535,0.3194,183,0,31,0.484,1.0,educacion,0,6,-1,89199.0,57523.0,16882.0,3746.0,1
24,1,2,2,20000,718,0.2995,97,0,32,0.1615,1.0,vehiculo,-1,-1,1,28867.0,68495.0,2090.0,11771.0,0
53,1,3,1,10000,608,0.2531,73,3,47,0.3214,1.0,consumo,0,0,2,24265.0,68596.0,3764.0,40668.0,1
34,2,2,1,30000,775,0.226,41,1,77,0.0808,1.0,consumo,1,1,0,75109.0,110237.0,24107.0,588.0,0
41,2,1,1,500000,834,0.2539,90,0,16,0.092,0.4043,negocio,-1,-1,-1,202153.0,36339.0,27330.0,28983.0,0
68,1,2,1,50000,691,0.613,99,0,8,0.0872,0.7189,consumo,3,-1,0,35945.0,33700.0,47880.0,11173.0,0
40,2,2,1,100000,622,0.1824,130,2,29,0.7382,0.1113,consumo,-1,-1,4,11129.0,34323.0,10082.0,41585.0,1
76,2,1,1,500000,411,0.1774,160,0,97,0.3931,0.0465,negocio,-1,0,-1,23248.0,44291.0,5403.0,2007.0,1
28,2,2,1,100000,565,0.4312,185,3,48,0.2981,0.0605,consumo,3,-1,-1,6049.0,33192.0,40779.0,32353.0,1
27,1,3,3,20000,586,0.1511,40,4,99,0.4119,1.0,consumo,1,-1,-1,56606.0,39697.0,16112.0,12927.0,1
23,2,2,2,150000,525,0.0986,40,1,270,0.5319,0.0803,consumo,-1,0,1,12039.0,218902.0,16065.0,17069.0,1
37,2,2,2,80000,786,0.5452,5,0,15,0.2755,1.0,consumo,0,-1,-1,82528.0,27473.0,31551.0,17424.0,0
53,2,2,2,500000,472,0.252,125,2,31,0.2785,0.0176,educacion,-1,-1,4,8779.0,96912.0,23625.0,5416.0,1
68,2,2,1,150000,577,0.1258,64,1,88,0.0362,0.1105,consumo,0,-1,-1,16581.0,51559.0,256.0,10810.0,0
32,1,2,1,500000,725,0.1541,103,1,57,0.0439,0.0153,consumo,3,-1,2,7632.0,21459.0,3934.0,1756.0,0
71,1,3,2,200000,685,0.3935,280,0,1,0.08,0.1769,negocio,-1,-1,0,35375.0,135533.0,59831.0,13011.0,0
42,1,1,2,20000,619,0.3962,130,0,66,0.0567,1.0,consumo,-1,-1,-1,29531.0,109201.0,67831.0,24296.0,0
75,2,1,2,150000,751,0.4079,63,1,174,0.4048,0.3247,consumo,-1,1,1,48712.0,93489.0,15610.0,13309.0,0
42,2,2,3,80000,817,0.0887,271,1,5,0.168,0.8829,vehiculo,9,9,-1,70629.0,46005.0,564.0,17637.0,0
66,1,1,2,20000,609,0.0795,128,0,100,0.2915,1.0,consumo,-1,-1,0,39484.0,6102.0,3273.0,894.0,0
50,1,2,1,80000,544,0.2564,92,1,195,0.4387,1.0,vehiculo,-1,0,3,92029.0,339.0,182.0,17985.0,1
58,1,1,1,20000,472,0.3689,102,1,1,0.4804,1.0,consumo,3,-1,-1,26329.0,4004.0,3946.0,33745.0,1
58,1,2,1,150000,662,0.9593,38,0,6,0.3018,0.1062,consumo,0,-1,0,15931.0,25157.0,33712.0,7747.0,1
65,2,2,3,50000,490,0.4807,162,4,25,0.5958,1.0,consumo,5,-1,-1,62096.0,7231.0,8010.0,12283.0,1
71,1,1,1,150000,816,0.2236,96,0,16,0.2306,0.4784,vivienda,0,1,3,71755.0,71405.0,4783.0,19351.0,0
74,1,1,1,100000,544,0.1333,93,0,19,0.0054,0.7538,vehiculo,1,-1,3,75379.0,262239.0,28303.0,7369.0,0
28,2,1,2,200000,708,0.8653,70,0,18,0.1736,0.1898,consumo,0,0,2,37957.0,7194.0,24091.0,317.0,0
47,2,1,1,20000,533,0.2132,44,1,6,0.5035,1.0,consumo,1,-1,-1,51584.0,11463.0,7373.0,18853.0,1
47,2,2,1,100000,542,0.3765,189,0,37,0.1928,1.0,educacion,-1,6,-1,119155.0,8131.0,13389.0,8630.0,0
54,1,2,2,200000,514,0.6092,63,2,7,0.4968,0.0105,negocio,-1,0,-1,2103.0,1605.0,23786.0,26528.0,1
41,1,2,2,30000,617,1.5964,213,1,77,0.5107,0.3909,vivienda,0,2,3,11728.0,42031.0,26885.0,53013.0,1
50,2,2,2,150000,780,0.4517,162,0,27,0.196,0.1967,negocio,3,5,-1,29504.0,172155.0,14492.0,41561.0,0
53,1,1,1,30000,739,0.1943,37,1,28,0.3399,0.1584,consumo,-1,-1,0,4751.0,84636.0,15336.0,32334.0,0
48,1,2,2,200000,694,0.2494,250,1,157,0.0328,0.2099,negocio,6,-1,0,41975.0,34808.0,12531.0,1815.0,0
67,2,2,2,80000,850,0.5499,210,1,7,0.267,1.0,consumo,0,7,-1,123735.0,168.0,33031.0,28551.0,0
53,2,1,2,100000,612,0.7783,94,0,2,0.0102,0.7972,consumo,-1,-1,3,79722.0,26899.0,15863.0,4738.0,0
25,1,2,2,50000,651,0.1623,92,0,11,0.1144,0.6702,consumo,3,0,0,33510.0,24332.0,792.0,7944.0,0
68,1,1,1,200000,613,0.3692,164,0,25,0.0416,0.3194,negocio,5,0,-1,63879.0,48328.0,13645.0,58764.0,0
39,2,1,2,20000,613,0.9915,215,1,11,0.0131,0.3358,negocio,2,-1,0,6716.0,5126.0,24969.0,2648.0,0
24,1,2,2,20000,698,0.3656,70,1,108,0.1919,1.0,consumo,0,0,2,34242.0,8962.0,19906.0,19290.0,0
55,2,2,2,20000,552,0.5942,158,1,1,0.6006,0.5466,vivienda,5,2,0,10933.0,26387.0,14770.0,9940.0,1
69,2,2,1,300000,503,0.1451,164,3,79,0.5392,0.2021,negocio,-1,0,2,60639.0,75156.0,29032.0,403.0,1
37,2,2,2,80000,475,0.1896,125,2,26,0.578,0.1187,vivienda,-1,-1,0,9493.0,5446.0,35432.0,11093.0,1
